WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
283,dolce,Sparkling,Spain,Rioja,Merlot,2014,14.9,1L,Low
284,Tovè,Red,Australia,Barossa Valley,Fetească Neagră,2011,13.6,1.5L,Premium
285,Domaine et Tradition Machtum Hohfels,White,France,Provence,Pinot Noir,2010,15.3,1.5L,Premium
286,Pyrus,Red,Portugal,Alentejo,Malbec,2011,14.4,1L,High
287,Domaine des Brosses Secrets des Tronbochards,White,Argentina,Mendoza,Chardonnay,2017,13.1,1.5L,High
288,Chenin-Chardonnay,Red,Spain,Catalonia,Syrah,2008,13.7,0.75L,Medium
289,Manna,White,Italy,Tuscany,Fetească Neagră,2013,12.3,1L,Low
290,Viñedo Chadwick,White,Germany,Mosel,Fetească Neagră,2012,11.6,1L,Low
291,Podere Cariano,Dessert,Romania,Cotnari,Malbec,2017,14.8,1.5L,Medium
292,Loggia Della Serra,White,Romania,Cotnari,Sauvignon Blanc,2012,12.7,1L,Premium
293,Rapaura Reserve,Dessert,Chile,Casablanca Valley,Riesling,2007,12.0,1L,Premium
294,Terre di Tufi,White,Romania,Dealu Mare,Pinot Noir,2005,11.8,1.5L,Low
295,Tinto Joven,Sparkling,Germany,Mosel,Syrah,2002,14.4,1.5L,High
296,KW Ranch,Rosé,USA,Oregon,Fetească Neagră,2016,14.7,1L,Medium
297,Il Valpolicella,Red,Argentina,Salta,Fetească Neagră,2023,13.0,0.75L,High
298,Prima Reserva,Sparkling,Romania,Dealu Mare,Fetească Neagră,2014,11.7,1L,Low
299,Ox,Rosé,Romania,Cotnari,Merlot,2007,13.2,0.75L,Medium
300,Frederick Red Table Wine,Red,Chile,Maipo Valley,Fetească Neagră,2003,12.2,1.5L,Medium
301,Aric,White,Portugal,Alentejo,Fetească Neagră,2012,13.2,1L,High
302,Le Renard,Red,Italy,Veneto,Pinot Noir,2003,13.6,1L,High
303,The Hustler,Sparkling,Spain,Ribera del Duero,Malbec,2008,11.1,1L,Premium
304,Silex,Rosé,Romania,Cotnari,Syrah,2000,12.2,1L,Low
305,Monument Tree,White,France,Provence,Tempranillo,2020,13.8,1L,Premium
306,Rivalta,Dessert,USA,Sonoma,Tempranillo,2016,12.3,1L,High
307,Dolç Mataró Organic Sweet,Rosé,France,Champagne,Tempranillo,2000,15.1,1.5L,Low
308,Grigsby Vineyard,Dessert,Germany,Mosel,Cabernet Sauvignon,2023,11.6,0.75L,Premium
309,Edelzwicker,Dessert,France,Provence,Fetească Neagră,2014,12.9,1L,Medium
310,Emè,Sparkling,Portugal,Alentejo,Riesling,2004,13.3,0.75L,High
311,Signé,Sparkling,Argentina,Mendoza,Cabernet Sauvignon,2017,15.0,1L,High
312,Ivy Rosé de Syrah,Rosé,Chile,Maipo Valley,Syrah,2002,12.6,1L,Premium
313,Le Limosin,White,Portugal,Douro,Cabernet Sauvignon,2008,15.0,1.5L,High
314,Cab Nation,Sparkling,Germany,Rheingau,Sauvignon Blanc,2023,14.1,0.75L,Medium
315,Perle di Piera Yellow Pearl,Sparkling,Portugal,Douro,Merlot,2017,13.5,1L,Medium
316,Herdade Perdigão Reserva,White,France,Provence,Syrah,2012,11.8,0.75L,High
317,La Vallée des Vignes,Rosé,Chile,Casablanca Valley,Fetească Neagră,2005,11.9,1.5L,Low
318,D'Agostini Vineyard Old Vine,Red,Chile,Maipo Valley,Malbec,2008,12.3,0.75L,Low
319,Grand Estates,Rosé,Spain,Catalonia,Riesling,2005,14.9,0.75L,Low
320,Trata,Rosé,Australia,Hunter Valley,Merlot,2009,11.6,0.75L,Premium
321,Le Vigne di Domenico,White,Chile,Maipo Valley,Tempranillo,2020,14.3,1L,Medium
322,Three Gardens SGM,White,Portugal,Alentejo,Chardonnay,2006,13.7,1.5L,High
323,Oppenlander,Red,Argentina,Mendoza,Riesling,2015,13.3,0.75L,Low
324,Sous le Puits Premier Cru,Sparkling,Portugal,Alentejo,Syrah,2008,12.0,1.5L,Low
325,Black Elk,Red,Germany,Mosel,Merlot,2011,12.4,1.5L,Low
326,Duas Quintas Branco,Dessert,France,Provence,Sauvignon Blanc,2014,14.2,1.5L,Medium
327,Church Block Cabernet Sauvignon - Shiraz - Merlot,Sparkling,Argentina,Salta,Pinot Noir,2002,13.9,1.5L,Low
328,Porto Branco,Dessert,USA,Oregon,Malbec,2008,13.6,0.75L,Medium
329,Daphne,Red,Argentina,Salta,Syrah,2020,11.5,1L,Medium
330,Robert's Blend,White,Romania,Cotnari,Fetească Neagră,2003,13.2,1L,High
331,Ramblin',Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2004,12.0,1.5L,Low
332,Brut Millesimato Motus Vitae,Red,Romania,Dealu Mare,Cabernet Sauvignon,2001,15.2,0.75L,Low
333,Face Nord Brut Grand Cru,White,Chile,Maipo Valley,Cabernet Sauvignon,2007,12.9,1.5L,Medium
334,Redgrav Vineyard,Rosé,Argentina,Salta,Fetească Neagră,2014,14.0,1L,Premium
335,Splendido,Sparkling,USA,Sonoma,Merlot,2004,14.6,1L,Medium
336,Extra Credit Pichon VIneyard Estate,Rosé,Romania,Cotnari,Malbec,2002,13.4,1L,High
337,No. 10,Red,France,Champagne,Pinot Noir,2015,12.7,1.5L,High
338,Spicebox,Sparkling,Chile,Casablanca Valley,Sauvignon Blanc,2005,12.1,1.5L,High
339,Lady Rosa,Red,Chile,Maipo Valley,Fetească Neagră,2009,11.4,1L,High
340,Garnacha Cepas Viejas,Rosé,France,Burgundy,Riesling,2015,14.9,1L,Medium
341,Il Repertorio,Sparkling,France,Bordeaux,Malbec,2007,13.5,0.75L,Medium
342,Convivio,Rosé,USA,Oregon,Syrah,2009,13.0,1.5L,Low
343,Yarden,Rosé,Chile,Casablanca Valley,Cabernet Sauvignon,2011,11.4,1.5L,Premium
344,Grosse Reserve,Dessert,Argentina,Salta,Sauvignon Blanc,2020,14.0,0.75L,Low
345,Aile d'Argent,White,Australia,Barossa Valley,Syrah,2022,14.6,0.75L,Premium
346,Vert de l'Or,Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2009,11.5,1.5L,Low
347,Hitching Post St. Rita's Earth,Rosé,Portugal,Alentejo,Malbec,2002,12.0,0.75L,High
348,Fire Station,Dessert,Italy,Sicily,Tempranillo,2003,12.9,1.5L,High
349,Nobles Rives,Red,Portugal,Douro,Cabernet Sauvignon,2012,15.4,1.5L,High
350,Heart,Dessert,France,Champagne,Riesling,2020,12.4,1L,Medium
351,Hawks Butte Vineyard,Red,Spain,Rioja,Syrah,2003,13.0,1.5L,Low
352,Innovator Bullrush,Dessert,USA,Sonoma,Syrah,2023,14.7,1L,Medium
353,Carrascal,Dessert,Spain,Ribera del Duero,Merlot,2000,14.9,0.75L,High
354,Vineyards,Sparkling,Romania,Murfatlar,Riesling,2008,13.5,1L,Medium
355,Herdade dos Templarios Colheita Seleccionada,White,Australia,Barossa Valley,Riesling,2010,13.2,0.75L,Low
356,Les Doucinières,White,USA,Napa Valley,Fetească Neagră,2009,12.6,1.5L,Medium
357,Hossfeld Coliseum,Sparkling,France,Burgundy,Riesling,2004,15.2,1.5L,Premium
358,Collection White Dry Table Wine,Sparkling,USA,Sonoma,Cabernet Sauvignon,2008,11.8,1.5L,Medium
359,Reserve Wautoma Springs Vineyard,White,Romania,Murfatlar,Tempranillo,2009,12.2,1.5L,Premium
360,Quartette,Red,Spain,Ribera del Duero,Malbec,2014,12.8,1L,High
361,Clos du Bourg Sec,Dessert,France,Provence,Syrah,2016,14.5,1.5L,High
362,Signargues,Sparkling,Spain,Rioja,Malbec,2018,14.6,0.75L,Premium
363,Domaine de Terre Ferme,Red,Spain,Rioja,Merlot,2017,12.6,1L,High
364,Royal Kabinett,White,Chile,Casablanca Valley,Syrah,2023,13.2,1.5L,Low
365,Botani Sparkling,Red,Italy,Tuscany,Fetească Neagră,2014,14.9,1L,Low
366,Santa Croce,Dessert,USA,Napa Valley,Chardonnay,2004,12.5,1L,High
367,Sárga Muskotály,Dessert,Romania,Murfatlar,Malbec,2005,11.8,1L,Low
368,Les Bartelles La Clape,White,Chile,Casablanca Valley,Cabernet Sauvignon,2005,13.4,1L,High
369,Moosburgerin,White,Chile,Maipo Valley,Malbec,2019,11.4,1.5L,Premium
370,Escada,White,Argentina,Mendoza,Chardonnay,2007,11.4,1L,Medium
371,Luckystone White,Dessert,Australia,Hunter Valley,Tempranillo,2012,12.3,1.5L,Medium
372,Il Cortile,Red,Germany,Rheingau,Syrah,2003,15.4,1L,High
373,Deen De Bortoli Vat 8,Red,Romania,Dealu Mare,Tempranillo,2021,12.7,0.75L,Premium
374,UV Lancel Creek Vineyard,Sparkling,USA,Sonoma,Syrah,2018,15.5,0.75L,Medium
375,La Grand Année Brut Rosé,Rosé,Germany,Mosel,Tempranillo,2008,14.2,1.5L,High
376,Marquis Philips G.G.,White,Portugal,Alentejo,Cabernet Sauvignon,2014,11.1,0.75L,Premium
377,Calice,Sparkling,USA,Napa Valley,Cabernet Sauvignon,2019,13.5,1.5L,High
378,Les Launes,Red,Italy,Tuscany,Merlot,2011,12.3,1.5L,Low
379,Valley Oaks Rosé,Dessert,Portugal,Alentejo,Chardonnay,2002,11.7,1L,High
380,Spanish Springs Vineyard,Dessert,Spain,Catalonia,Pinot Noir,2014,13.9,1L,High
381,Prestige Premier Cru Brut Rosé,White,Australia,Hunter Valley,Cabernet Sauvignon,2003,14.5,0.75L,Medium
382,Cuvée Aurora Rosé,Rosé,France,Champagne,Tempranillo,2021,11.9,0.75L,Premium
383,Note di Rosa,Rosé,France,Provence,Fetească Neagră,2017,12.4,1L,High
384,Domaine des Côtes Blanches,Red,Australia,Barossa Valley,Riesling,2009,13.3,1.5L,Medium
385,Maria Teresa,Rosé,Spain,Catalonia,Pinot Noir,2009,13.4,1L,Medium
386,Clemens Reserva,White,Italy,Tuscany,Riesling,2008,12.5,0.75L,Premium
387,Il Poggio,Rosé,Romania,Dealu Mare,Syrah,2023,12.5,1.5L,High
388,Suavis Locus Ille,White,Argentina,Mendoza,Riesling,2013,13.2,1.5L,Medium
389,BlackTongue,Sparkling,Spain,Ribera del Duero,Syrah,2017,13.1,0.75L,Low
390,Varietales,Dessert,Germany,Mosel,Fetească Neagră,2003,14.9,1.5L,Premium
391,Estate Late Harvest White,White,USA,Napa Valley,Merlot,2023,11.5,1L,High
392,Rose Rock West Vineyards,Sparkling,France,Champagne,Cabernet Sauvignon,2004,13.6,1L,High
393,Les Fumées Blanches,Rosé,Chile,Maipo Valley,Fetească Neagră,2011,13.4,1L,Premium
394,Blend 175,White,Germany,Mosel,Merlot,2012,15.2,1L,Medium
395,Poiano,Dessert,USA,Oregon,Merlot,2012,13.5,1L,Low
396,Seven Hills,Rosé,France,Provence,Merlot,2018,11.4,1L,High
397,Reserve Coastal,Sparkling,Italy,Sicily,Fetească Neagră,2011,11.3,1.5L,Medium
398,Signature Collection,Dessert,Argentina,Salta,Merlot,2009,11.8,1L,High
399,Is Solinas,Red,Portugal,Douro,Riesling,2006,13.4,1L,Low
400,Single Vineyard Selection Vyborny Vineyard,White,Portugal,Alentejo,Fetească Neagră,2011,14.7,1L,Low
401,Mumm de Cramant Blanc de Blancs,White,USA,Napa Valley,Tempranillo,2017,14.6,0.75L,Medium
402,Vigneto del Gaso,Dessert,Italy,Piedmont,Sauvignon Blanc,2013,15.0,1L,High
403,Dessus le Mont Blanc de Blancs Premier Cru Brut,Sparkling,Spain,Catalonia,Syrah,2002,11.7,1L,Low
404,JP Azeitão,Sparkling,Germany,Rheingau,Merlot,2007,15.3,1L,Premium
405,Artazuri Garnacha,Rosé,USA,Napa Valley,Fetească Neagră,2013,13.1,0.75L,Medium
406,Whistling Hills Estate Vineyard,Sparkling,USA,Oregon,Sauvignon Blanc,2007,13.7,1.5L,High
407,Selected Vineyard,Sparkling,Romania,Cotnari,Chardonnay,2022,12.2,1L,Medium
408,Morning Sun,Dessert,Germany,Rheingau,Syrah,2010,13.7,0.75L,Medium
409,Riserva Sassocupo,Sparkling,Germany,Mosel,Chardonnay,2011,14.2,1L,Medium
410,Nord Vineyard,Dessert,Italy,Veneto,Malbec,2010,13.2,1L,Medium
411,Black Label 32nd Vintage,Red,Portugal,Alentejo,Sauvignon Blanc,2006,11.1,1L,Low
412,Rosa Rosae Brut Cuvèe Rosé,Red,France,Provence,Pinot Noir,2008,12.9,1.5L,Low
413,And Why am I Mr. Pink? Rosé of,Red,Italy,Veneto,Chardonnay,2009,12.7,0.75L,Premium
414,Dolcino,White,USA,Oregon,Pinot Noir,2012,15.3,0.75L,Medium
415,Snowflake White Wine,Rosé,France,Burgundy,Malbec,2009,12.7,1L,Medium
416,Palazzo Rosso Brut,White,Italy,Sicily,Riesling,2018,13.6,1.5L,Medium
417,Torcido,Red,Australia,Barossa Valley,Riesling,2000,11.9,0.75L,Low
418,Terase Danubiane Prince Mircea Gran Riserva,Dessert,USA,Sonoma,Malbec,2017,12.9,0.75L,Low
419,Terra de Fic 2,Red,Spain,Catalonia,Sauvignon Blanc,2005,14.5,1L,Medium
420,Ridgecrest Vineyards Wind Ridge Block,Red,Australia,Hunter Valley,Riesling,2019,13.1,0.75L,Medium
421,Automne Festif,Dessert,Argentina,Salta,Cabernet Sauvignon,2019,14.7,1.5L,Medium
422,Monastrell / Petit Verdot,Dessert,Australia,Barossa Valley,Merlot,2016,12.8,1.5L,Low
423,Sierra Bella-Chicago Park,Rosé,Portugal,Douro,Riesling,2013,15.1,1L,Low
424,Goldie's Vines,Red,Australia,Hunter Valley,Malbec,2011,13.7,1.5L,Medium
425,Margarita Vineyard,Red,Argentina,Salta,Chardonnay,2005,11.8,1.5L,Medium
426,Baron de Forrester Reserva,Rosé,Portugal,Douro,Sauvignon Blanc,2007,13.9,0.75L,Medium
427,Hochheimer Domdechaney Erstes Gewächs,Rosé,USA,Napa Valley,Chardonnay,2019,11.7,1.5L,Medium
428,High Sands,Rosé,USA,Napa Valley,Fetească Neagră,2017,15.0,1L,Medium
429,Myesis Initiation,Dessert,Germany,Mosel,Fetească Neagră,2021,11.4,1L,Low
430,Estacion el Porvenir,Sparkling,Portugal,Alentejo,Riesling,2009,14.0,0.75L,Medium
431,The Spinner,White,Romania,Murfatlar,Cabernet Sauvignon,2011,13.3,1L,High
432,Sirocco White,Red,USA,Sonoma,Cabernet Sauvignon,2004,13.0,1.5L,Medium
433,Single Vineyard Roble,White,Germany,Rheingau,Fetească Neagră,2012,14.5,1.5L,Low
434,Bussia Dardi Le Rose,Rosé,Australia,Barossa Valley,Cabernet Sauvignon,2012,14.9,0.75L,Medium
435,Judith,Dessert,Germany,Rheingau,Chardonnay,2011,15.1,1L,High
436,Monument Tree Vineyard,Sparkling,Chile,Casablanca Valley,Syrah,2001,13.3,1.5L,High
437,Sami Two Vineyards,Sparkling,Australia,Hunter Valley,Malbec,2023,12.8,0.75L,High
438,Touchdown,Red,USA,Oregon,Syrah,2001,15.3,0.75L,Premium
439,Split Oak Estates,Red,Argentina,Mendoza,Cabernet Sauvignon,2023,13.9,0.75L,High
440,The Proprietor,White,Portugal,Alentejo,Sauvignon Blanc,2014,11.0,1.5L,High
441,Mercedes Riverblock,Dessert,USA,Sonoma,Chardonnay,2009,14.2,1L,Premium
442,Intense,Rosé,Chile,Casablanca Valley,Tempranillo,2021,15.0,1L,Low
443,Spätlese,Sparkling,Chile,Casablanca Valley,Riesling,2011,14.8,1.5L,Medium
444,Rocche dell'Annunziata,Dessert,Chile,Maipo Valley,Fetească Neagră,2004,13.1,0.75L,Low
445,Sauvignon-Semillon,Red,Spain,Rioja,Pinot Noir,2004,12.7,1L,Medium
446,Cuvée St. E,Dessert,Chile,Maipo Valley,Sauvignon Blanc,2008,12.2,1L,Premium
447,Assemblage,Red,Italy,Veneto,Fetească Neagră,2011,14.8,0.75L,High
448,Cuvée Amélie Sur Lie,Dessert,Germany,Mosel,Merlot,2016,12.5,1.5L,High
449,Cuvée Lounge,White,Portugal,Alentejo,Merlot,2011,15.1,0.75L,High
450,Château Clauss,Rosé,USA,Napa Valley,Tempranillo,2021,14.6,0.75L,Premium
451,Chardakhi White Dry With Skin Contact Unfiltered,Red,Romania,Cotnari,Merlot,2008,11.9,0.75L,Low
452,Robbins Vineyard,Rosé,France,Champagne,Fetească Neagră,2000,11.3,1.5L,Premium
453,Tinta de Toro,Red,Italy,Piedmont,Riesling,2004,14.7,1L,Premium
454,Endless Crush OGV Estate Rosé of,Dessert,Portugal,Douro,Cabernet Sauvignon,2014,13.5,1.5L,High
455,Signature Blend,White,Spain,Ribera del Duero,Cabernet Sauvignon,2011,11.2,0.75L,High
456,Cellarius Rose,Red,Portugal,Alentejo,Riesling,2001,12.1,1.5L,High
457,La Prima Riserva,Red,Portugal,Douro,Sauvignon Blanc,2017,13.1,1.5L,Medium
458,Moschofilero White Label,Rosé,Italy,Piedmont,Tempranillo,2020,14.9,1L,Medium
459,Matallana,White,Spain,Catalonia,Merlot,2000,14.7,1.5L,Premium
460,Gran Nasard,White,France,Bordeaux,Riesling,2007,14.0,1.5L,Low
461,Legado del Conde Albariño,White,Chile,Maipo Valley,Chardonnay,2019,11.4,0.75L,High
462,Bátoreus Selection,Sparkling,Spain,Ribera del Duero,Merlot,2000,14.7,1.5L,Premium
463,QbA Trocken,Red,Chile,Casablanca Valley,Fetească Neagră,2013,13.7,1.5L,Low
464,Berg Roxheim Grosse Lage Spätlese,Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2008,13.6,1.5L,Low
465,Single Vineyard Neblina,Red,Spain,Rioja,Sauvignon Blanc,2014,11.3,1.5L,Premium
466,The Ironstone Pressings,Red,USA,Oregon,Chardonnay,2023,11.7,1.5L,Medium
467,Oro Moscato Passito,White,Romania,Cotnari,Malbec,2020,15.0,0.75L,Low
468,Kayoumi Single Vineyard Kosher,Red,Portugal,Douro,Sauvignon Blanc,2009,11.7,1.5L,Premium
469,Monsaraz,Rosé,France,Provence,Riesling,2019,12.5,1.5L,High
470,Whiskey Canyon Vyd,Sparkling,Italy,Veneto,Cabernet Sauvignon,2002,13.5,1L,Premium
471,Solamini et Amicis Passito,Rosé,Portugal,Douro,Pinot Noir,2020,13.3,1L,High
472,Cuvée Blanc Galleron Road Vineyard,Rosé,Argentina,Salta,Syrah,2011,13.8,1L,Low
473,Seven Acre,Dessert,USA,Oregon,Riesling,2006,13.9,1.5L,Medium
474,Lot 108,Dessert,Romania,Dealu Mare,Riesling,2016,12.2,1L,Medium
475,Vin Rustique,Rosé,Chile,Maipo Valley,Riesling,2021,11.4,1L,Premium
476,Cuvee 32,Rosé,Argentina,Salta,Tempranillo,2008,15.2,1.5L,Medium
477,Aquabona,Dessert,France,Champagne,Merlot,2019,11.9,0.75L,Low
478,Quinta da Pellada,White,Portugal,Douro,Fetească Neagră,2000,13.1,1L,Premium
479,Cedarville,Rosé,France,Bordeaux,Syrah,2021,14.5,1.5L,Premium
480,Richard Sauret Reserve,Sparkling,USA,Napa Valley,Malbec,2013,13.0,0.75L,Premium
481,Clos des Mouches Premier Cru,Sparkling,Italy,Piedmont,Pinot Noir,2021,12.9,1L,Low
482,Spinnaker,Sparkling,Romania,Cotnari,Fetească Neagră,2009,13.7,1L,Low
483,Mason Vineyard,Red,France,Burgundy,Syrah,2015,14.3,0.75L,Premium
484,Notre Vie Arthur's Vineyard,White,Romania,Cotnari,Chardonnay,2017,11.9,1.5L,Low
485,Michel Forget Grand Cru Brut Rosé,Sparkling,Australia,Hunter Valley,Sauvignon Blanc,2003,12.7,1L,Premium
486,Vigna Manapetra Riserva,Red,Portugal,Alentejo,Riesling,2012,12.3,0.75L,High
487,Stella Maris,Red,Argentina,Salta,Syrah,2017,14.7,1.5L,High
488,The Albatross Reserve,White,Italy,Tuscany,Fetească Neagră,2004,15.2,1L,Medium
489,Sous Frétille Premier Cru,Red,Romania,Cotnari,Tempranillo,2008,15.4,1L,High
490,Tuscany,Rosé,Portugal,Douro,Riesling,2020,12.1,0.75L,High
491,O Rosal Davila,White,Italy,Sicily,Tempranillo,2002,14.0,0.75L,Low
492,Cote d'Avila,Dessert,USA,Oregon,Chardonnay,2011,11.7,0.75L,Low
493,L'Ecrù,Red,Spain,Rioja,Fetească Neagră,2015,12.3,0.75L,Low
494,Fleur De Montagne,White,Chile,Maipo Valley,Sauvignon Blanc,2013,14.7,1L,High
495,Zwischen den Seen Nummer 10 Trockenbeerenauslese,Dessert,Romania,Murfatlar,Riesling,2019,11.2,1.5L,High
496,Extra Dry 47,Rosé,France,Provence,Fetească Neagră,2006,13.1,1.5L,High
497,Fantail Unwooded,Sparkling,France,Burgundy,Merlot,2013,13.4,1.5L,Medium
498,Alexander School Reserve,White,Portugal,Douro,Chardonnay,2023,13.1,1L,Low
499,Freakout White Wine,Sparkling,France,Burgundy,Tempranillo,2011,13.0,0.75L,Medium
500,CdR,Red,Romania,Dealu Mare,Syrah,2014,15.2,1L,Low
501,Grand Reserva,White,Argentina,Salta,Chardonnay,2006,12.7,1.5L,High
502,Klipsun Vineyard,Sparkling,Chile,Maipo Valley,Merlot,2004,14.5,1.5L,Premium
503,Thomas Road,Dessert,Italy,Piedmont,Sauvignon Blanc,2017,14.6,1L,Premium
504,Wallula Vineyard,Rosé,Argentina,Salta,Tempranillo,2011,11.1,1.5L,Premium
505,Select Late Harvest White Riesling,White,Italy,Piedmont,Riesling,2013,14.8,0.75L,Low
506,Vigor Rubens,Rosé,Germany,Rheingau,Tempranillo,2012,13.9,1.5L,Premium
507,Cabernet Sauvignon-Merlot-Malbec-Petit Verdot,Rosé,Argentina,Mendoza,Chardonnay,2003,12.5,0.75L,Premium
508,Grieve Family Vineyard,Red,France,Champagne,Riesling,2012,12.0,0.75L,High
509,Liar's Dice,Sparkling,Australia,Hunter Valley,Pinot Noir,2007,13.3,1.5L,Medium
510,Petersen Vineyard,White,Chile,Casablanca Valley,Chardonnay,2000,11.0,0.75L,Premium
511,Botella,Rosé,Australia,Barossa Valley,Sauvignon Blanc,2016,11.6,1.5L,Medium
512,Family Reserve Generations Estate,Sparkling,Portugal,Alentejo,Tempranillo,2006,14.5,1L,High
513,White Horse Unfined & Unfiltered,Rosé,Australia,Barossa Valley,Pinot Noir,2009,13.6,1.5L,Medium
514,Allegro,White,USA,Sonoma,Chardonnay,2013,11.8,1L,Premium
515,Tiara,Sparkling,Argentina,Mendoza,Malbec,2010,13.8,0.75L,High
516,Zingy Estate Grown,Rosé,Chile,Maipo Valley,Riesling,2008,14.7,0.75L,Premium
517,Hesperia,Sparkling,Spain,Rioja,Merlot,2003,13.0,0.75L,Low
518,Gerbino Rosato di,Dessert,USA,Napa Valley,Cabernet Sauvignon,2000,13.1,0.75L,Premium
519,Casa de Santar Branco,Dessert,Italy,Veneto,Malbec,2001,11.9,1.5L,High
520,San Remo,Rosé,France,Burgundy,Tempranillo,2014,11.9,1L,Low
521,Sundance Red Wine,Red,Portugal,Douro,Fetească Neagră,2010,13.3,1.5L,Medium
522,Kate's + B's,Red,Italy,Piedmont,Sauvignon Blanc,2012,12.6,1.5L,Medium
523,Medium-Dry Spätlese,White,France,Champagne,Sauvignon Blanc,2022,11.2,0.75L,Premium
524,Rezerve,Dessert,France,Burgundy,Fetească Neagră,2008,11.1,1.5L,Premium
525,Il Duemilatre,Red,Australia,Hunter Valley,Fetească Neagră,2013,12.1,1.5L,Low
526,Bien Nacido Vineyard Elder Series,Dessert,Spain,Rioja,Cabernet Sauvignon,2014,14.1,1.5L,Premium
527,Breezette,Rosé,Chile,Maipo Valley,Malbec,2007,13.4,0.75L,Medium
528,Fattoria del Colle Cenerentola,Red,Romania,Cotnari,Chardonnay,2014,12.7,1.5L,Low
529,El Pajaro,Red,USA,Oregon,Syrah,2014,11.7,1L,Medium
530,Castillo de Albai Reserva,Red,USA,Oregon,Merlot,2010,15.1,1L,Premium
531,Kayli Morgan Vineyard,Rosé,USA,Napa Valley,Malbec,2010,12.7,1.5L,Medium
532,Niersteiner Oelberg Beerenauslese,White,Australia,Barossa Valley,Merlot,2009,11.7,1.5L,High
533,Bricco Rocche,Sparkling,Chile,Casablanca Valley,Chardonnay,2008,15.2,0.75L,Medium
534,Verde,Red,Argentina,Salta,Merlot,2008,14.9,1.5L,Medium
535,Mb,Red,Romania,Dealu Mare,Syrah,2005,11.6,0.75L,High
536,Electo Millesimato,Dessert,Australia,Barossa Valley,Riesling,2006,13.4,0.75L,Premium
537,Pago de Xoan,Red,Germany,Rheingau,Sauvignon Blanc,2004,15.3,0.75L,Low
538,Murto Vineyard,White,Australia,Barossa Valley,Cabernet Sauvignon,2021,15.4,1.5L,Medium
539,Venus,Sparkling,Argentina,Mendoza,Fetească Neagră,2012,12.4,1L,High
540,Wild Yeast,Red,Chile,Maipo Valley,Pinot Noir,2018,14.8,1.5L,Low
541,Pavillon Blanc du Château Margaux,White,Portugal,Alentejo,Fetească Neagră,2022,11.2,1L,Low
542,9 meses en barrica,Red,Spain,Rioja,Merlot,2016,11.0,1.5L,Medium
543,Traveler Super-Tuscan-style,Rosé,Romania,Murfatlar,Cabernet Sauvignon,2005,15.1,1L,Low
544,Alvarinho Deu la Deu,Dessert,Australia,Hunter Valley,Chardonnay,2023,12.3,0.75L,Low
545,Creekside Vineyard,Sparkling,USA,Oregon,Cabernet Sauvignon,2023,13.9,1.5L,Premium
546,Marchiori Vineyard Block C2,Sparkling,Spain,Rioja,Fetească Neagră,2010,11.6,0.75L,High
547,The Ruins,White,Argentina,Mendoza,Tempranillo,2013,12.4,0.75L,Premium
548,Picos del Montgó,White,Chile,Maipo Valley,Chardonnay,2021,13.4,0.75L,High
549,Two Ton,Dessert,Romania,Murfatlar,Chardonnay,2004,15.5,1.5L,Premium
550,Firehouse,Red,Italy,Tuscany,Tempranillo,2003,14.3,1.5L,Premium
551,Vespres,Rosé,Germany,Mosel,Sauvignon Blanc,2001,15.4,1L,Medium
552,de Añada,Red,Germany,Rheingau,Riesling,2023,11.1,1L,Medium
553,Vinhas do Lasso Branco,Sparkling,France,Bordeaux,Pinot Noir,2022,14.5,1.5L,Premium
554,Bien Nacido Vineyards,Sparkling,Australia,Hunter Valley,Tempranillo,2007,12.2,1.5L,Medium
555,Prime Donne,Rosé,Romania,Dealu Mare,Tempranillo,2021,14.1,1L,High
556,Ineseño,Red,Argentina,Mendoza,Tempranillo,2009,14.7,1L,Medium
557,The Pugilist,Sparkling,USA,Sonoma,Chardonnay,2023,13.0,1.5L,Medium
558,Domaine des Combelières,Sparkling,Italy,Sicily,Fetească Neagră,2001,15.4,1.5L,Low
559,Katz Family Vineyard,Sparkling,Italy,Piedmont,Tempranillo,2022,15.3,1.5L,Premium
560,E&E; Sparkling,Red,France,Burgundy,Syrah,2000,14.2,1.5L,Low
561,Rhino,Rosé,Chile,Casablanca Valley,Chardonnay,2020,14.4,1L,Medium
562,Thomas Barton Réserve Privé,Sparkling,France,Provence,Riesling,2011,11.4,1L,High
563,Ammos,Red,USA,Sonoma,Sauvignon Blanc,2000,15.0,1L,Premium
564,Hommage a Ampuis,Sparkling,Argentina,Mendoza,Sauvignon Blanc,2015,13.2,1.5L,Medium
565,Le Mignon,Dessert,Romania,Dealu Mare,Chardonnay,2007,11.4,1.5L,High
566,Monteolivo,Sparkling,Chile,Maipo Valley,Cabernet Sauvignon,2015,14.7,1.5L,High
567,Moscato Azul,Rosé,France,Champagne,Tempranillo,2002,12.8,0.75L,Medium
568,Eklektikos,Red,Italy,Piedmont,Cabernet Sauvignon,2008,14.9,0.75L,Low
569,Vértice Grande Reserva Branco,White,Portugal,Alentejo,Sauvignon Blanc,2013,12.1,1L,Medium
570,Aguia Moura em Vinhas Velhas Garrafeira,White,Portugal,Alentejo,Cabernet Sauvignon,2001,15.1,1L,Low
